listing_id,host_id,host_name,host_location,host_is_superhost,neighborhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,estimated_occupancy_l365d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,first_review,last_review,calculated_host_listings_count,host_has_profile_pic,host_identity_verified,has_availability,occupancy_rate,amenities_count,availability_ratio,estimated_occupancy_from_calendar
20519885,67171774,Michael And Flerida,"Stamford, NY",True,Fourteenth Ward,42.65846,-73.80201,Entire home,Entire home/apt,9,2.0,2 baths,5.0,6.0,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hair dryer"", ""Body soap"", ""Dryer"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Bathtub"", ""Cooking basics"", ""Ceiling fan"", ""Shampoo"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Heating"", ""Washer"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Oven"", ""Air conditioning"", ""Essentials"", ""First aid kit"", ""Free parking on premises"", ""Dishes and silverware"", ""Crib"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Lockbox"", ""Fire extinguisher"", ""Stove"", ""High chair""]",4,730,30,56,83,353,127,20,0,160,4.94,4.96,4.91,4.98,4.99,4.87,4.87,1.26,2017-11-08,2025-12-27,1,True,True,True,0.4383561643835616,37,0.9671232876712329,0.0328767123287671
20620135,4259750,Peter,"Albany, NY",True,Fifteenth Ward,42.675,-73.82382,Entire home,Entire home/apt,6,1.0,1 bath,2.0,3.0,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Ethernet connection"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Private entrance"", ""Hair dryer"", ""Outdoor dining area"", ""Carbon monoxide alarm"", ""Bed linens"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Shampoo"", ""Iron"", ""Room-darkening shades"", ""Central air conditioning"", ""TV with standard cable"", ""Dedicated workspace"", ""Microwave"", ""Dryer \u2013\u00a0In unit"", ""Heating"", ""Washer"", ""Extra pillows and blankets"", ""Pets allowed"", ""Long term stays allowed"", ""Oven"", ""BBQ grill"", ""Exterior security cameras on property"", ""Essentials"", ""Outdoor furniture"", ""Single level home"", ""Pack \u2019n play/Travel crib"", ""First aid kit"", ""Free parking on premises"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Free street parking"", ""Game console"", ""Fire extinguisher"", ""Private backyard \u2013 Fully fenced"", ""Keypad"", ""Stove""]",1,1125,30,60,90,365,99,28,0,168,4.91,4.93,4.85,4.93,4.93,4.86,4.77,0.98,2017-10-17,2025-12-30,8,True,True,True,0.4602739726027397,46,1.0,0.0
20633175,65414985,James,"Albany, NY",True,Seventh Ward,42.64939,-73.76865,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Smoke alarm"", ""Kitchen"", ""Clothing storage: closet and dresser"", ""Gas stove"", ""Hot water"", ""Private entrance"", ""Hair dryer"", ""Body soap"", ""Carbon monoxide alarm"", ""Bed linens"", ""Luggage dropoff allowed"", ""Park view"", ""Bathtub"", ""Wifi \u2013 49 Mbps"", ""Cooking basics"", ""Shampoo"", ""Iron"", ""Hot water kettle"", ""Wine glasses"", ""Dedicated workspace"", ""Microwave"", ""Coffee maker: Keurig coffee machine"", ""Dining table"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Oven"", ""Drying rack for clothing"", ""Toaster"", ""Essentials"", ""Coffee"", ""Laundromat nearby"", ""Books and reading material"", ""Central heating"", ""First aid kit"", ""Conditioner"", ""Window AC unit"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Freezer"", ""Free street parking"", ""Lockbox"", ""Fire extinguisher"", ""Cleaning products"", ""Shared backyard \u2013 Fully fenced"", ""HDTV with Amazon Prime Video, Netflix, DVD player""]",2,1125,22,52,77,345,132,1,0,6,4.91,4.93,4.93,4.98,4.96,4.88,4.87,1.37,2018-03-26,2025-10-20,2,True,True,True,0.01643835616438356,47,0.9452054794520548,0.0547945205479452
20671966,98744672,Bela,"Albany, NY",True,Ninth Ward,42.65532,-73.78244,Entire home,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Smoke alarm"", ""Kitchen"", ""Ethernet connection"", ""Wifi"", ""Hot water"", ""Hair dryer"", ""Dryer"", ""Carbon monoxide alarm"", ""Bed linens"", ""Cooking basics"", ""Shampoo"", ""Iron"", ""TV with standard cable"", ""Dedicated workspace"", ""Microwave"", ""Coffee maker: Keurig coffee machine"", ""Heating"", ""Washer"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Oven"", ""Backyard"", ""Air conditioning"", ""Essentials"", ""First aid kit"", ""Free parking on premises"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Free street parking"", ""Fire extinguisher"", ""Keypad"", ""Stove""]",2,1125,1,17,47,200,49,3,0,18,4.92,4.92,4.94,4.94,4.98,4.92,4.88,0.48,2017-09-11,2026-01-05,8,True,True,True,0.049315068493150684,34,0.547945205479452,0.452054794520548
21052414,135717458,Chad,"Gloversville, NY",True,Thirteenth Ward,42.66565,-73.77975,Private room in home,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Wifi"", ""Hot water"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Bed linens"", ""Luggage dropoff allowed"", ""Bathtub"", ""Cooking basics"", ""Baking sheet"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Dining table"", ""Long term stays allowed"", ""Oven"", ""Radiant heating"", ""Backyard"", ""Toaster"", ""Essentials"", ""Lock on bedroom door"", ""Laundromat nearby"", ""Shared patio or balcony"", ""Outdoor furniture"", ""Books and reading material"", ""Central heating"", ""First aid kit"", ""TV with Roku"", ""Free washer \u2013 In unit"", ""Window AC unit"", ""Dishes and silverware"", ""Free parking on premises"", ""Hangers"", ""Refrigerator"", ""Blender"", ""Self check-in"", ""Freezer"", ""Coffee maker: drip coffee maker"", ""Free street parking"", ""Fire extinguisher"", ""Free dryer \u2013 In unit"", ""Cleaning products"", ""Keypad"", ""Clothing storage: walk-in closet"", ""Stove""]",18,1125,2,16,46,321,49,5,0,180,4.8,4.86,4.73,4.98,4.96,4.67,4.69,0.53,2018-06-30,2026-01-09,3,True,True,True,0.4931506849315068,47,0.8794520547945206,0.1205479452054794
21392315,98744672,Bela,"Albany, NY",True,Ninth Ward,42.65372,-73.78244,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Smoke alarm"", ""Kitchen"", ""Ethernet connection"", ""Clothing storage: closet and dresser"", ""Portable air conditioning"", ""Wifi"", ""Hot water"", ""Private entrance"", ""Hair dryer"", ""Body soap"", ""Outdoor dining area"", ""Carbon monoxide alarm"", ""Bed linens"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Baking sheet"", ""Shampoo"", ""Iron"", ""TV with standard cable"", ""Dedicated workspace"", ""Microwave"", ""Coffee maker: Keurig coffee machine"", ""Heating"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Portable fans"", ""Paid washer \u2013 In building"", ""Toaster"", ""Essentials"", ""First aid kit"", ""Conditioner"", ""Free parking on premises"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Freezer"", ""Free street parking"", ""Fire extinguisher"", ""Private backyard \u2013 Fully fenced"", ""Cleaning products"", ""Keypad"", ""Paid dryer \u2013 In building"", ""Stove""]",2,730,0,1,1,266,139,13,1,78,4.86,4.89,4.84,4.91,4.93,4.88,4.83,1.39,2017-11-20,2026-01-17,8,True,True,True,0.2136986301369863,44,0.7287671232876712,0.27123287671232876
21449583,4259750,Peter,"Albany, NY",True,Fifteenth Ward,42.67547,-73.82402,Entire home,Entire home/apt,10,1.0,1 bath,4.0,5.0,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Private patio or balcony"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Private entrance"", ""Hair dryer"", ""Body soap"", ""Outdoor dining area"", ""Dryer"", ""Mini fridge"", ""Carbon monoxide alarm"", ""Bed linens"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Ceiling fan"", ""Shampoo"", ""Iron"", ""Room-darkening shades"", ""Central air conditioning"", ""Hot water kettle"", ""Dedicated workspace"", ""Wine glasses"", ""Baking sheet"", ""Clothing storage"", ""Heating"", ""Washer \u2013\u00a0In unit"", ""Hammock"", ""Smart lock"", ""Extra pillows and blankets"", ""Pets allowed"", ""Long term stays allowed"", ""Oven"", ""BBQ grill"", ""Exterior security cameras on property"", ""Toaster"", ""Outdoor furniture"", ""Sound system"", ""Books and reading material"", ""Pack \u2019n play/Travel crib"", ""First aid kit"", ""Barbecue utensils"", ""Free parking on premises"", ""Dishes and silverware"", ""Crib"", ""Hangers"", ""Refrigerator"", ""Blender"", ""Self check-in"", ""Freezer"", ""HDTV with Amazon Prime Video, Apple TV, Hulu, Netflix, premium cable, Roku"", ""Fire extinguisher"", ""Children\u2019s bikes"", ""Bidet"", ""Board games"", ""Stove"", ""Changing table - available upon request"", ""Baby bath - available upon request"", ""Private backyard""]",4,1125,29,59,89,364,9,1,0,8,5.0,5.0,5.0,5.0,4.89,5.0,4.78,0.09,2017-12-25,2025-08-05,8,True,True,True,0.021917808219178082,61,0.9972602739726028,0.002739726027397249
21752534,152762198,Allen,"Albany, NY",True,Tenth Ward,42.66045,-73.77833,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Smoke alarm"", ""Kitchen"", ""Ethernet connection"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hair dryer"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Ceiling fan"", ""Shampoo"", ""Iron"", ""Hot water kettle"", ""Building staff"", ""Dedicated workspace"", ""Microwave"", ""Heating"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Oven"", ""Toaster"", ""Essentials"", ""Coffee"", ""Books and reading material"", ""Window AC unit"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Freezer"", ""Free street parking"", ""Cleaning available during stay"", ""Stove""]",3,730,20,50,80,355,186,11,0,66,4.75,4.85,4.77,4.91,4.98,4.55,4.75,1.86,2017-11-27,2025-11-11,9,True,True,True,0.18082191780821918,36,0.9726027397260274,0.0273972602739726
21769213,135717458,Chad,"Gloversville, NY",True,Eleventh Ward,42.66572,-73.77834,Private room in home,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Wifi"", ""Hot water"", ""Hair dryer"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Luggage dropoff allowed"", ""Bathtub"", ""Cooking basics"", ""Baking sheet"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Dining table"", ""Long term stays allowed"", ""Oven"", ""Radiant heating"", ""Toaster"", ""Essentials"", ""Lock on bedroom door"", ""Outdoor furniture"", ""Shared patio or balcony"", ""Books and reading material"", ""Clothing storage: closet"", ""First aid kit"", ""Free washer \u2013 In unit"", ""Window AC unit"", ""Dishes and silverware"", ""Free parking on premises"", ""Hangers"", ""Refrigerator"", ""Blender"", ""Self check-in"", ""Freezer"", ""Coffee maker: drip coffee maker"", ""Free street parking"", ""Fire extinguisher"", ""Free dryer \u2013 In unit"", ""Cleaning products"", ""Keypad"", ""Stove"", ""Shared backyard \u2013 Fully fenced""]",18,1125,4,28,49,238,36,5,1,180,4.78,4.75,4.67,4.97,4.94,4.58,4.61,0.36,2017-12-28,2026-01-30,3,True,True,True,0.4931506849315068,45,0.6520547945205479,0.34794520547945207
21769439,135717458,Chad,"Gloversville, NY",True,Eleventh Ward,42.66703,-73.77842,Private room in home,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Smoke alarm"", ""Dishwasher"", ""Wifi"", ""Hot water"", ""Hair dryer"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Luggage dropoff allowed"", ""Bathtub"", ""Cooking basics"", ""Baking sheet"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Dining table"", ""Hammock"", ""Long term stays allowed"", ""Oven"", ""Radiant heating"", ""Toaster"", ""Essentials"", ""Lock on bedroom door"", ""Outdoor furniture"", ""Shared patio or balcony"", ""Books and reading material"", ""First aid kit"", ""Free washer \u2013 In unit"", ""Window AC unit"", ""Dishes and silverware"", ""Free parking on premises"", ""Hangers"", ""Refrigerator"", ""Blender"", ""Self check-in"", ""Freezer"", ""Coffee maker: drip coffee maker"", ""Free street parking"", ""Fire extinguisher"", ""Free dryer \u2013 In unit"", ""Cleaning products"", ""Keypad"", ""Clothing storage: walk-in closet"", ""Stove"", ""Shared backyard \u2013 Fully fenced""]",20,1125,0,0,0,274,28,2,0,80,4.79,4.68,4.57,4.96,5.0,4.68,4.71,0.28,2017-12-16,2026-01-02,3,True,True,True,0.2191780821917808,45,0.7506849315068493,0.24931506849315066
22398196,98744672,Bela,"Albany, NY",True,Ninth Ward,42.65501,-73.78122,Private room in home,Private room,2,1.0,1 private bath,1.0,1.0,"[""Smoke alarm"", ""Kitchen"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hair dryer"", ""Dryer"", ""Carbon monoxide alarm"", ""Bed linens"", ""Cooking basics"", ""Shampoo"", ""Iron"", ""TV with standard cable"", ""Dedicated workspace"", ""Heating"", ""Washer"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Backyard"", ""Patio or balcony"", ""Essentials"", ""Lock on bedroom door"", ""First aid kit"", ""Conditioner"", ""Free parking on premises"", ""Window AC unit"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Free street parking"", ""Fire extinguisher"", ""Cleaning products"", ""Keypad""]",2,1125,4,4,20,290,134,16,0,96,4.91,4.9,4.93,4.98,4.93,4.93,4.83,1.36,2018-01-13,2026-01-09,8,True,True,True,0.26301369863013696,34,0.7945205479452054,0.20547945205479456
24606880,98744672,Bela,"Albany, NY",True,Ninth Ward,42.65431,-73.78178,Private room in guest suite,Private room,2,1.0,1 private bath,1.0,1.0,"[""Smoke alarm"", ""Kitchen"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hair dryer"", ""Dryer"", ""Carbon monoxide alarm"", ""Bed linens"", ""Cooking basics"", ""Shampoo"", ""Iron"", ""TV with standard cable"", ""Dedicated workspace"", ""Microwave"", ""Heating"", ""Washer"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Pocket wifi"", ""Oven"", ""Backyard"", ""Essentials"", ""Lock on bedroom door"", ""Free parking on premises"", ""Window AC unit"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Free street parking"", ""Fire extinguisher"", ""Keypad"", ""Stove""]",2,730,0,0,4,264,56,10,0,60,4.93,4.96,4.93,4.95,4.95,4.91,4.82,0.63,2018-10-13,2026-01-09,8,True,True,True,0.1643835616438356,34,0.7232876712328767,0.27671232876712326
25549565,9666970,Janet,"Albany, NY",False,Sixth Ward,42.65345,-73.7645,Entire guest suite,Entire home/apt,2,1.0,1 bath,1.0,3.0,"[""Smoke alarm"", ""Private patio or balcony"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Coffee maker"", ""Private entrance"", ""Outdoor dining area"", ""Mini fridge"", ""Carbon monoxide alarm"", ""Private backyard \u2013 Not fully fenced"", ""Bed linens"", ""Luggage dropoff allowed"", ""Kitchenette"", ""Shampoo"", ""Iron"", ""Room-darkening shades"", ""Wine glasses"", ""Dedicated workspace"", ""Microwave"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""AC - split type ductless system"", ""Dr. Bronner body soap"", ""Portable fans"", ""Essentials"", ""Coffee"", ""Laundromat nearby"", ""Outdoor furniture"", ""Books and reading material"", ""Clothing storage: closet"", ""Central heating"", ""Conditioner"", ""Window AC unit"", ""32 inch HDTV with HBO Max, Roku, standard cable, Hulu, Amazon Prime Video, Netflix"", ""Dishes and silverware"", ""Hangers"", ""Self check-in"", ""Free street parking"", ""Lockbox"", ""Fire extinguisher"", ""Paid parking lot off premises""]",1,1125,20,45,69,156,972,74,1,255,4.9,4.94,4.91,4.97,4.95,4.92,4.92,10.38,2018-06-09,2026-01-24,1,True,True,True,0.6986301369863014,42,0.4273972602739726,0.5726027397260274
26139592,4340307,Farah,"Albany, NY",False,Sixth Ward,42.65403,-73.76325,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,1.0,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Coffee maker"", ""Private entrance"", ""Hair dryer"", ""Body soap"", ""Dryer"", ""TV"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Shampoo"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Heating"", ""Washer"", ""Oven"", ""Exterior security cameras on property"", ""Air conditioning"", ""Essentials"", ""First aid kit"", ""Conditioner"", ""Free parking on premises"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Free street parking"", ""Fire extinguisher"", ""Cleaning products"", ""Keypad"", ""Stove""]",2,1125,21,51,78,353,161,30,2,180,4.86,4.93,4.83,4.98,4.98,4.95,4.82,1.76,2018-08-05,2026-02-13,1,True,True,True,0.4931506849315068,36,0.9671232876712329,0.0328767123287671
27670660,98744672,Bela,"Albany, NY",True,Ninth Ward,42.6543083190918,-73.78177642822266,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,1.0,"[""Smoke alarm"", ""Kitchen"", ""Paid washer"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hair dryer"", ""Outdoor dining area"", ""Mini fridge"", ""Carbon monoxide alarm"", ""Bed linens"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Iron"", ""Wine glasses"", ""TV with standard cable"", ""Dedicated workspace"", ""Microwave"", ""Dining table"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Oven"", ""Radiant heating"", ""Backyard"", ""Patio or balcony"", ""Toaster"", ""Essentials"", ""Lock on bedroom door"", ""Outdoor furniture"", ""First aid kit"", ""Free parking on premises"", ""Window AC unit"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Freezer"", ""Free street parking"", ""Fire extinguisher"", ""Cleaning products"", ""Keypad"", ""Paid dryer \u2013 In building"", ""Stove""]",2,1125,18,41,61,321,36,10,1,60,5.0,5.0,4.94,5.0,5.0,4.94,4.94,0.42,2019-02-25,2026-02-01,8,True,True,True,0.1643835616438356,43,0.8794520547945206,0.1205479452054794
27692601,202580880,Rosanne,"Albany, NY",False,Eighth Ward,42.64514,-73.80668,Entire home,Entire home/apt,4,1.5,1.5 baths,2.0,5.0,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Wifi"", ""Coffee maker"", ""Private entrance"", ""Hair dryer"", ""Dryer"", ""Indoor fireplace"", ""TV"", ""Gym"", ""Carbon monoxide alarm"", ""Bathtub"", ""Cooking basics"", ""Iron"", ""Room-darkening shades"", ""Fireplace guards"", ""Microwave"", ""Heating"", ""Exercise equipment"", ""Washer"", ""Oven"", ""Backyard"", ""Patio or balcony"", ""Air conditioning"", ""Essentials"", ""Garden view"", ""Sound system"", ""Books and reading material"", ""Children\u2019s books and toys"", ""Dishes and silverware"", ""Free parking on premises"", ""Hangers"", ""Refrigerator"", ""Fire extinguisher"", ""Stove""]",3,30,29,59,89,179,16,2,0,12,4.94,5.0,4.75,5.0,4.88,5.0,5.0,0.18,2018-10-18,2025-08-03,1,True,True,True,0.03287671232876712,36,0.4904109589041096,0.5095890410958904
28341274,54394342,Alice,"Albany, NY",True,Sixth Ward,42.65821,-73.76917,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Smoke alarm"", ""Kitchen"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hair dryer"", ""Body soap"", ""Bed linens"", ""Bathtub"", ""Cooking basics"", ""Shampoo"", ""Iron"", ""Room-darkening shades"", ""Hot water kettle"", ""Host greets you"", ""Dedicated workspace"", ""Microwave"", ""Dining table"", ""Heating"", ""Extra pillows and blankets"", ""Oven"", ""Portable fans"", ""Toaster"", ""Essentials"", ""Coffee"", ""Books and reading material"", ""First aid kit"", ""Conditioner"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Freezer"", ""Fire extinguisher"", ""Cleaning products"", ""Stove""]",1,1125,22,49,65,340,104,14,0,84,4.94,4.94,4.96,4.99,5.0,4.94,4.94,1.16,2018-09-25,2025-10-19,1,True,True,True,0.23013698630136986,35,0.9315068493150684,0.06849315068493156
28400263,15223767,Ed,"Albany, NY",True,Ninth Ward,42.65464,-73.78348,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Smoke alarm"", ""Kitchen"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hair dryer"", ""Dryer"", ""TV"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Shampoo"", ""Iron"", ""Microwave"", ""Heating"", ""Washer"", ""Smart lock"", ""Air conditioning"", ""Essentials"", ""Lock on bedroom door"", ""Free parking on premises"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Free street parking"", ""Private living room""]",1,730,24,54,77,257,276,9,2,54,4.96,4.97,4.97,4.96,4.97,4.96,4.96,3.13,2018-11-18,2026-01-31,3,True,True,True,0.14794520547945206,26,0.7041095890410959,0.2958904109589041
28722270,44434571,Earl Vanze,,False,Second Ward,42.64535,-73.75365,Entire loft,Entire home/apt,5,1.0,1 bath,1.0,2.0,"[""Smoke alarm"", ""Ethernet connection"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Portable air conditioning"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Private entrance"", ""Hair dryer"", ""Body soap"", ""Mini fridge"", ""Carbon monoxide alarm"", ""Bed linens"", ""Luggage dropoff allowed"", ""Kitchenette"", ""Cooking basics"", ""Paid parking off premises"", ""Ceiling fan"", ""Shampoo"", ""Iron"", ""Hot water kettle"", ""Dedicated workspace"", ""Microwave"", ""Coffee maker: Keurig coffee machine"", ""Dining table"", ""Heating"", ""Smart lock"", ""Extra pillows and blankets"", ""Pets allowed"", ""Long term stays allowed"", ""Noise decibel monitors on property"", ""Exterior security cameras on property"", ""Toaster"", ""Essentials"", ""Laundromat nearby"", ""Shared patio or balcony"", ""Clothing storage: closet"", ""First aid kit"", ""Induction stove"", ""Conditioner"", ""Window AC unit"", ""Dishes and silverware"", ""Crib"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Free washer \u2013 In building"", ""Free street parking"", ""Game console"", ""Fire extinguisher"", ""HDTV with Amazon Prime Video, Hulu, Netflix"", ""Paid parking on premises"", ""Bidet"", ""Paid dryer \u2013 In building"", ""Shared backyard \u2013 Fully fenced""]",1,1125,22,45,75,350,735,61,3,255,4.8,4.87,4.84,4.87,4.91,4.71,4.81,8.35,2018-11-25,2026-01-23,11,True,True,True,0.6986301369863014,55,0.958904109589041,0.04109589041095896
28868857,44434571,Earl Vanze,,False,Second Ward,42.64535,-73.75365,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,"[""Smoke alarm"", ""Kitchen"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Portable air conditioning"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Private entrance"", ""Hair dryer"", ""Body soap"", ""Carbon monoxide alarm"", ""Bed linens"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Shampoo"", ""Iron"", ""Hot water kettle"", ""Wine glasses"", ""Dedicated workspace"", ""Microwave"", ""Coffee maker: Keurig coffee machine"", ""Clothing storage"", ""Dining table"", ""Heating"", ""Smart lock"", ""Extra pillows and blankets"", ""Pets allowed"", ""Long term stays allowed"", ""Noise decibel monitors on property"", ""Exterior security cameras on property"", ""Toaster"", ""Essentials"", ""Coffee"", ""Laundromat nearby"", ""Shared patio or balcony"", ""First aid kit"", ""Conditioner"", ""Paid parking garage off premises"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Free washer \u2013 In building"", ""42 inch HDTV with Amazon Prime Video, Chromecast, Fire TV"", ""Freezer"", ""Free street parking"", ""Fire extinguisher"", ""Paid parking on premises"", ""Cleaning products"", ""Paid dryer \u2013 In building"", ""Stove"", ""Shared backyard \u2013 Fully fenced""]",1,1125,23,53,83,358,677,76,3,255,4.72,4.77,4.71,4.83,4.9,4.6,4.7,7.75,2018-12-14,2026-01-22,11,True,True,True,0.6986301369863014,52,0.9808219178082191,0.019178082191780854
